#Name (cmd = mergePeaks pr.diff_pd_hipp_lrrk_vs_lopd/bg.clean.pos pr.diff_pd_hipp_lrrk_vs_lopd/target.clean..pos -d 200 -cobound 1 -prefix pr.diff_pd_hipp_lrrk_vs_lopd/0.241936496765451.2.tmp)	chr	start	end	strand	stat	stat2	pr.diff_pd_hipp_lrrk_vs_lopd/target.clean..pos
BG219854	chr22	37485097	37485296	+	0.000	0.000	16738
BG219856	chr22	37492874	37493073	+	0.000	0.000	16739
BG219857	chr22	37493093	37493292	+	0.000	0.000	16740
BG219866	chr22	37545203	37545438	+	0.000	0.000	16741
BG219868	chr22	37549356	37549580	+	0.000	0.000	16742
BG219869	chr22	37549692	37549967	+	0.000	0.000	16743
BG219870	chr22	37550127	37550358	+	0.000	0.000	16744
BG219873	chr22	37562526	37562737	+	0.000	0.000	16745
BG219874	chr22	37562895	37563652	+	0.000	0.000	16746
BG219875	chr22	37563680	37564306	+	0.000	0.000	16747
BG219877	chr22	37568321	37570085	+	0.000	0.000	16748
BG72505	chr12	8493268	8493467	+	0.000	0.000	5535
BG72521	chr12	8664637	8664836	+	0.000	0.000	5536
BG72541	chr12	8829240	8829458	+	0.000	0.000	5537
BG318503	chr6	168037034	168037233	+	0.000	0.000	22809
BG318504	chr6	168047617	168048223	+	0.000	0.000	22810
BG318506	chr6	168051267	168051473	+	0.000	0.000	22811
BG318508	chr6	168062755	168062954	+	0.000	0.000	22812
BG318513	chr6	168091917	168092116	+	0.000	0.000	22813
BG72591	chr12	9241658	9242097	+	0.000	0.000	5538
BG318523	chr6	168158628	168158923	+	0.000	0.000	22814
BG318524	chr6	168163267	168163699	+	0.000	0.000	22815
BG318533	chr6	168226398	168227389	+	0.000	0.000	22816
BG318540	chr6	168264641	168264840	+	0.000	0.000	22817
BG318550	chr6	168293458	168293657	+	0.000	0.000	22818
BG318551	chr6	168293659	168294566	+	0.000	0.000	22819
BG318563	chr6	168305890	168306280	+	0.000	0.000	22820
BG318573	chr6	168355588	168356495	+	0.000	0.000	22821
BG318585	chr6	168418125	168418551	+	0.000	0.000	22822
BG318588	chr6	168440152	168442461	+	0.000	0.000	22823
BG318593	chr6	168453008	168453213	+	0.000	0.000	22824
BG254201	chr4	35987541	35987923	+	0.000	0.000	18946
BG254209	chr4	36025283	36025578	+	0.000	0.000	18947
BG254218	chr4	36064173	36064373	+	0.000	0.000	18948
BG254219	chr4	36064530	36064861	+	0.000	0.000	18949
BG254228	chr4	36080100	36080435	+	0.000	0.000	18950
BG219923	chr22	37891203	37891437	+	0.000	0.000	16749
BG219926	chr22	37894965	37895164	+	0.000	0.000	16750
BG219927	chr22	37898303	37898795	+	0.000	0.000	16751
BG219928	chr22	37898888	37899181	+	0.000	0.000	16752
BG219932	chr22	37906399	37907109	+	0.000	0.000	16753
BG219940	chr22	37926939	37927138	+	0.000	0.000	16754
BG254276	chr4	36208444	36208648	+	0.000	0.000	18951
BG219948	chr22	37971570	37971796	+	0.000	0.000	16755
BG219949	chr22	37971805	37972032	+	0.000	0.000	16756
BG219950	chr22	37972069	37972268	+	0.000	0.000	16757
BG219956	chr22	37984201	37985586	+	0.000	0.000	16758
BG219957	chr22	37985588	37986910	+	0.000	0.000	16759
BG219958	chr22	37996939	37997138	+	0.000	0.000	16760
BG219973	chr22	38031683	38031882	+	0.000	0.000	16761
BG219978	chr22	38049665	38050572	+	0.000	0.000	16762
BG219984	chr22	38072701	38072900	+	0.000	0.000	16763
BG219989	chr22	38083306	38083528	+	0.000	0.000	16764
BG219992	chr22	38084432	38084632	+	0.000	0.000	16765
BG219994	chr22	38089290	38089489	+	0.000	0.000	16766
BG219996	chr22	38104174	38104373	+	0.000	0.000	16767
BG72602	chr12	9284104	9284609	+	0.000	0.000	5539
BG72609	chr12	9365938	9366145	+	0.000	0.000	5540
BG72616	chr12	9415930	9416164	+	0.000	0.000	5541
BG72617	chr12	9416374	9416599	+	0.000	0.000	5542
BG72657	chr12	9848759	9849626	+	0.000	0.000	5543
BG72664	chr12	9942160	9942362	+	0.000	0.000	5544
BG72665	chr12	9942516	9942919	+	0.000	0.000	5545
BG72666	chr12	9942955	9943843	+	0.000	0.000	5546
BG72668	chr12	9992708	9992937	+	0.000	0.000	5547
BG318602	chr6	168536611	168536810	+	0.000	0.000	22825
BG318605	chr6	168542408	168542653	+	0.000	0.000	22826
BG72689	chr12	10159432	10159644	+	0.000	0.000	5548
BG72696	chr12	10175881	10176115	+	0.000	0.000	5549
BG318620	chr6	168607704	168608003	+	0.000	0.000	22827
BG318625	chr6	168617164	168617574	+	0.000	0.000	22828
BG318639	chr6	168746717	168747090	+	0.000	0.000	22829
BG318657	chr6	168863471	168863721	+	0.000	0.000	22830
BG318678	chr6	169008680	169008879	+	0.000	0.000	22831
BG318695	chr6	169145481	169145944	+	0.000	0.000	22832
BG254333	chr4	36331732	36331931	+	0.000	0.000	18952
BG254382	chr4	36755134	36755356	+	0.000	0.000	18953
BG254387	chr4	36812299	36812498	+	0.000	0.000	18954
BG72702	chr12	10201269	10201468	+	0.000	0.000	5550
BG72726	chr12	10394590	10394789	+	0.000	0.000	5551
BG72753	chr12	10590246	10590445	+	0.000	0.000	5552
BG318703	chr6	169174892	169175305	+	0.000	0.000	22833
BG318707	chr6	169224810	169225009	+	0.000	0.000	22834
BG318712	chr6	169241531	169242381	+	0.000	0.000	22835
BG318714	chr6	169250372	169250571	+	0.000	0.000	22836
BG318717	chr6	169251366	169251599	+	0.000	0.000	22837
BG72797	chr12	11071081	11071280	+	0.000	0.000	5553
BG72799	chr12	11072944	11073292	+	0.000	0.000	5554
BG353058	chr8	94168642	94168841	+	0.000	0.000	24972
BG318729	chr6	169281121	169282169	+	0.000	0.000	22838
BG318730	chr6	169285038	169285436	+	0.000	0.000	22839
BG318735	chr6	169337960	169338276	+	0.000	0.000	22840
BG318738	chr6	169342058	169342257	+	0.000	0.000	22841
BG318742	chr6	169424671	169425298	+	0.000	0.000	22842
BG318744	chr6	169446039	169446296	+	0.000	0.000	22843
BG353093	chr8	94325910	94326515	+	0.000	0.000	24973
BG318769	chr6	169639735	169639934	+	0.000	0.000	22844
BG318780	chr6	169766121	169766480	+	0.000	0.000	22845
BG318787	chr6	169799260	169799728	+	0.000	0.000	22846
BG318793	chr6	169833357	169833580	+	0.000	0.000	22847
BG318796	chr6	169868551	169868778	+	0.000	0.000	22848
BG254414	chr4	37133028	37133300	+	0.000	0.000	18955
BG254474	chr4	37735698	37735906	+	0.000	0.000	18956
BG353109	chr8	94474214	94474413	+	0.000	0.000	24974
BG353111	chr8	94484540	94484739	+	0.000	0.000	24975
BG72869	chr12	11701516	11701785	+	0.000	0.000	5555
BG353128	chr8	94713452	94713683	+	0.000	0.000	24976
BG353129	chr8	94713687	94713917	+	0.000	0.000	24977
BG72872	chr12	11706545	11706766	+	0.000	0.000	5556
BG72881	chr12	11733744	11733943	+	0.000	0.000	5557
BG72886	chr12	11761718	11761925	+	0.000	0.000	5558
BG318811	chr6	169997361	169997618	+	0.000	0.000	22849
BG318817	chr6	170010894	170011185	+	0.000	0.000	22850
BG353162	chr8	94961852	94962163	+	0.000	0.000	24978
BG353165	chr8	94968445	94968644	+	0.000	0.000	24979
BG318833	chr6	170089049	170089262	+	0.000	0.000	22851
BG353175	chr8	95035849	95036071	+	0.000	0.000	24980
BG318849	chr6	170176505	170176704	+	0.000	0.000	22852
BG353186	chr8	95087727	95087937	+	0.000	0.000	24981
BG318856	chr6	170187890	170188280	+	0.000	0.000	22853
BG318857	chr6	170188325	170188632	+	0.000	0.000	22854
BG318858	chr6	170188738	170189036	+	0.000	0.000	22855
BG318872	chr6	170247523	170247722	+	0.000	0.000	22856
BG254574	chr4	38163715	38164178	+	0.000	0.000	18957
BG254581	chr4	38185461	38185762	+	0.000	0.000	18958
BG254585	chr4	38191712	38191951	+	0.000	0.000	18959
BG254586	chr4	38203871	38204761	+	0.000	0.000	18960
BG254587	chr4	38204775	38205586	+	0.000	0.000	18961
BG72900	chr12	11797249	11797490	+	0.000	0.000	5559
BG72906	chr12	11814443	11814682	+	0.000	0.000	5560
BG72907	chr12	11814767	11815033	+	0.000	0.000	5561
BG72908	chr12	11819376	11820374	+	0.000	0.000	5562
BG72910	chr12	11822519	11822760	+	0.000	0.000	5563
BG72939	chr12	11949504	11949703	+	0.000	0.000	5564
BG72945	chr12	11967292	11967500	+	0.000	0.000	5565
BG72946	chr12	11967549	11967761	+	0.000	0.000	5566
BG353205	chr8	95154799	95155000	+	0.000	0.000	24982
BG72958	chr12	12048183	12048775	+	0.000	0.000	5567
BG353213	chr8	95181135	95181383	+	0.000	0.000	24983
BG72965	chr12	12108017	12108216	+	0.000	0.000	5568
BG72972	chr12	12125587	12125786	+	0.000	0.000	5569
BG72988	chr12	12228504	12228703	+	0.000	0.000	5570
BG353241	chr8	95628006	95628225	+	0.000	0.000	24984
BG318917	chr6	170402559	170402758	+	0.000	0.000	22857
BG353255	chr8	95890997	95891196	+	0.000	0.000	24985
BG318926	chr6	170471622	170471847	+	0.000	0.000	22858
BG318929	chr6	170476532	170476731	+	0.000	0.000	22859
BG318948	chr6	170561163	170561415	+	0.000	0.000	22860
BG353287	chr8	96297595	96297851	+	0.000	0.000	24986
BG353292	chr8	96303957	96304156	+	0.000	0.000	24987
BG318961	chr7	61628	61827	+	0.000	0.000	22861
BG318971	chr7	115495	115997	+	0.000	0.000	22862
BG318983	chr7	164887	165086	+	0.000	0.000	22863
BG318989	chr7	199562	199761	+	0.000	0.000	22864
BG254600	chr4	38287972	38288171	+	0.000	0.000	18962
BG254602	chr4	38307767	38307966	+	0.000	0.000	18963
BG254606	chr4	38318308	38318507	+	0.000	0.000	18964
BG254631	chr4	38529764	38530139	+	0.000	0.000	18965
BG254665	chr4	38685554	38685753	+	0.000	0.000	18966
BG254671	chr4	38743509	38743708	+	0.000	0.000	18967
BG120003	chr15	58392327	58392526	+	0.000	0.000	8687
BG120005	chr15	58393908	58394107	+	0.000	0.000	8688
BG120044	chr15	58568140	58568339	+	0.000	0.000	8689
BG120047	chr15	58584844	58585043	+	0.000	0.000	8690
BG120073	chr15	58724566	58724765	+	0.000	0.000	8691
BG353308	chr8	96359304	96359509	+	0.000	0.000	24988
BG353320	chr8	96419624	96419843	+	0.000	0.000	24989
BG353321	chr8	96419859	96420188	+	0.000	0.000	24990
BG353322	chr8	96420199	96420411	+	0.000	0.000	24991
BG353323	chr8	96420445	96420644	+	0.000	0.000	24992
BG353334	chr8	96461648	96462334	+	0.000	0.000	24993
BG353349	chr8	96518988	96519201	+	0.000	0.000	24994
BG353362	chr8	96595216	96595447	+	0.000	0.000	24995
BG353398	chr8	96844059	96844258	+	0.000	0.000	24996
BG254714	chr4	38926935	38927134	+	0.000	0.000	18968
BG254743	chr4	39106428	39106912	+	0.000	0.000	18969
BG254754	chr4	39237135	39237644	+	0.000	0.000	18970
BG254766	chr4	39305498	39305697	+	0.000	0.000	18971
BG254780	chr4	39347205	39347420	+	0.000	0.000	18972
BG120102	chr15	58879216	58879652	+	0.000	0.000	8692
BG120115	chr15	59044906	59045147	+	0.000	0.000	8693
BG120117	chr15	59095379	59095656	+	0.000	0.000	8694
BG120160	chr15	59267371	59267863	+	0.000	0.000	8695
BG120166	chr15	59278887	59279093	+	0.000	0.000	8696
BG120167	chr15	59279145	59279433	+	0.000	0.000	8697
BG120169	chr15	59282698	59282897	+	0.000	0.000	8698
BG120174	chr15	59290937	59291161	+	0.000	0.000	8699
BG120184	chr15	59306633	59307499	+	0.000	0.000	8700
BG120195	chr15	59339423	59339653	+	0.000	0.000	8701
BG120196	chr15	59349683	59350163	+	0.000	0.000	8702
BG120199	chr15	59355008	59355240	+	0.000	0.000	8703
BG353408	chr8	96893941	96894154	+	0.000	0.000	24997
BG353438	chr8	97087207	97087406	+	0.000	0.000	24998
BG353440	chr8	97089650	97090323	+	0.000	0.000	24999
BG353469	chr8	97266924	97267129	+	0.000	0.000	25000
BG254822	chr4	39615102	39615358	+	0.000	0.000	18973
BG254846	chr4	39833979	39834211	+	0.000	0.000	18974
BG120225	chr15	59506495	59506723	+	0.000	0.000	8704
BG120226	chr15	59506809	59507008	+	0.000	0.000	8705
BG120238	chr15	59676197	59677297	+	0.000	0.000	8706
BG120242	chr15	59699903	59700422	+	0.000	0.000	8707
BG120260	chr15	59919405	59919642	+	0.000	0.000	8708
BG120270	chr15	60074169	60074412	+	0.000	0.000	8709
BG120286	chr15	60223305	60223562	+	0.000	0.000	8710
BG120294	chr15	60360375	60360834	+	0.000	0.000	8711
BG353500	chr8	97449946	97450145	+	0.000	0.000	25001
BG353518	chr8	97564989	97565188	+	0.000	0.000	25002
BG353594	chr8	97971267	97971868	+	0.000	0.000	25003
BG254909	chr4	40673796	40674208	+	0.000	0.000	18975
BG254913	chr4	40735569	40735768	+	0.000	0.000	18976
BG254931	chr4	40841326	40841557	+	0.000	0.000	18977
BG254935	chr4	40846626	40846870	+	0.000	0.000	18978
BG254949	chr4	40875555	40875754	+	0.000	0.000	18979
BG254956	chr4	40905655	40905854	+	0.000	0.000	18980
BG120304	chr15	60414167	60414595	+	0.000	0.000	8712
BG120306	chr15	60427216	60427526	+	0.000	0.000	8713
BG120308	chr15	60444238	60444464	+	0.000	0.000	8714
BG120309	chr15	60444481	60444891	+	0.000	0.000	8715
BG120324	chr15	60539222	60539478	+	0.000	0.000	8716
BG120346	chr15	60634216	60634588	+	0.000	0.000	8717
BG120351	chr15	60646983	60647182	+	0.000	0.000	8718
BG120353	chr15	60647609	60647814	+	0.000	0.000	8719
BG120360	chr15	60673552	60674700	+	0.000	0.000	8720
BG120378	chr15	60766720	60767035	+	0.000	0.000	8721
BG120384	chr15	60798410	60799151	+	0.000	0.000	8722
BG120388	chr15	60819283	60820261	+	0.000	0.000	8723
BG353659	chr8	98416487	98416707	+	0.000	0.000	25004
BG353668	chr8	98426623	98427691	+	0.000	0.000	25005
BG353691	chr8	98534594	98534839	+	0.000	0.000	25006
BG120401	chr15	60889424	60889703	+	0.000	0.000	8724
BG120430	chr15	60995113	60995388	+	0.000	0.000	8725
BG120432	chr15	61004173	61004372	+	0.000	0.000	8726
BG120457	chr15	61124628	61125024	+	0.000	0.000	8727
BG120476	chr15	61182980	61183263	+	0.000	0.000	8728
BG120479	chr15	61195686	61195889	+	0.000	0.000	8729
BG353716	chr8	99176750	99177041	+	0.000	0.000	25007
BG353718	chr8	99241173	99241372	+	0.000	0.000	25008
BG353739	chr8	99530569	99530985	+	0.000	0.000	25009
BG353787	chr8	100260432	100260631	+	0.000	0.000	25010
BG120500	chr15	61393350	61393879	+	0.000	0.000	8730
BG120538	chr15	61848174	61849308	+	0.000	0.000	8731
BG120541	chr15	61888024	61888223	+	0.000	0.000	8732
BG120581	chr15	62307226	62308019	+	0.000	0.000	8733
BG120588	chr15	62362497	62362920	+	0.000	0.000	8734
BG120594	chr15	62431107	62431315	+	0.000	0.000	8735
BG353816	chr8	100428895	100429094	+	0.000	0.000	25011
BG353828	chr8	100460164	100460518	+	0.000	0.000	25012
BG353871	chr8	100827318	100827687	+	0.000	0.000	25013
BG353878	chr8	100864542	100865713	+	0.000	0.000	25014
BG353881	chr8	100900004	100902050	+	0.000	0.000	25015
BG353882	chr8	100902054	100902331	+	0.000	0.000	25016
BG353884	chr8	100909177	100909434	+	0.000	0.000	25017
BG120661	chr15	62746264	62746491	+	0.000	0.000	8736
BG120662	chr15	62748061	62748284	+	0.000	0.000	8737
BG120673	chr15	62788134	62788548	+	0.000	0.000	8738
BG120674	chr15	62788671	62789252	+	0.000	0.000	8739
BG120684	chr15	62846732	62846931	+	0.000	0.000	8740
BG120687	chr15	62853578	62853819	+	0.000	0.000	8741
BG120689	chr15	62875041	62875240	+	0.000	0.000	8742
BG353916	chr8	101088122	101088510	+	0.000	0.000	25018
BG353931	chr8	101131918	101132125	+	0.000	0.000	25019
BG353935	chr8	101146793	101147028	+	0.000	0.000	25020
BG353955	chr8	101184456	101184864	+	0.000	0.000	25021
BG353962	chr8	101223656	101223867	+	0.000	0.000	25022
BG353974	chr8	101252673	101252904	+	0.000	0.000	25023
BG120700	chr15	62933221	62934045	+	0.000	0.000	8743
BG120718	chr15	63013230	63013492	+	0.000	0.000	8744
BG120730	chr15	63056146	63056401	+	0.000	0.000	8745
BG120733	chr15	63066149	63066348	+	0.000	0.000	8746
BG120743	chr15	63130835	63131034	+	0.000	0.000	8747
BG120752	chr15	63185223	63185422	+	0.000	0.000	8748
BG120764	chr15	63243936	63244736	+	0.000	0.000	8749
BG120792	chr15	63358293	63358678	+	0.000	0.000	8750
BG1	chr1	10016	10231	+	0.000	0.000	1
BG7	chr1	191358	191986	+	0.000	0.000	2
BG9	chr1	586094	586293	+	0.000	0.000	3
BG120822	chr15	63461167	63461678	+	0.000	0.000	8751
BG120846	chr15	63603648	63603862	+	0.000	0.000	8752
BG120857	chr15	63662527	63662805	+	0.000	0.000	8753
BG120858	chr15	63662864	63663073	+	0.000	0.000	8754
BG120874	chr15	63720167	63720392	+	0.000	0.000	8755
BG120882	chr15	63764399	63765669	+	0.000	0.000	8756
BG120904	chr15	63887772	63888070	+	0.000	0.000	8757
BG120927	chr15	64010836	64011074	+	0.000	0.000	8758
BG120929	chr15	64017706	64017925	+	0.000	0.000	8759
BG120935	chr15	64044794	64044999	+	0.000	0.000	8760
BG120938	chr15	64053762	64053995	+	0.000	0.000	8761
BG120959	chr15	64144652	64145332	+	0.000	0.000	8762
BG120976	chr15	64248351	64248587	+	0.000	0.000	8763
BG120993	chr15	64398600	64398897	+	0.000	0.000	8764
BG138007	chr17	330429	330628	+	0.000	0.000	10350
BG138014	chr17	369395	369594	+	0.000	0.000	10351
BG138020	chr17	411517	411847	+	0.000	0.000	10352
BG138026	chr17	502929	503257	+	0.000	0.000	10353
BG138034	chr17	538213	538412	+	0.000	0.000	10354
BG138035	chr17	543028	543236	+	0.000	0.000	10355
BG138056	chr17	632090	632289	+	0.000	0.000	10356
BG138062	chr17	651643	651920	+	0.000	0.000	10357
BG138065	chr17	653677	654001	+	0.000	0.000	10358
BG138067	chr17	673951	674201	+	0.000	0.000	10359
BG138108	chr17	1010049	1010284	+	0.000	0.000	10360
BG138128	chr17	1068144	1069325	+	0.000	0.000	10361
BG138178	chr17	1203214	1203413	+	0.000	0.000	10362
BG138180	chr17	1229326	1229633	+	0.000	0.000	10363
BG138181	chr17	1229693	1229970	+	0.000	0.000	10364
BG138185	chr17	1270684	1270883	+	0.000	0.000	10365
BG138203	chr17	1374525	1374741	+	0.000	0.000	10366
BG138210	chr17	1438827	1439026	+	0.000	0.000	10367
BG138213	chr17	1469278	1469485	+	0.000	0.000	10368
BG138221	chr17	1491912	1492176	+	0.000	0.000	10369
BG138254	chr17	1669044	1669243	+	0.000	0.000	10370
BG138257	chr17	1705015	1705420	+	0.000	0.000	10371
BG138264	chr17	1715881	1716080	+	0.000	0.000	10372
BG138308	chr17	1929033	1929232	+	0.000	0.000	10373
BG138319	chr17	1958610	1958849	+	0.000	0.000	10374
BG138339	chr17	1998374	1998573	+	0.000	0.000	10375
BG138351	chr17	2024251	2024476	+	0.000	0.000	10376
BG138366	chr17	2058862	2059235	+	0.000	0.000	10377
BG138372	chr17	2082078	2082277	+	0.000	0.000	10378
BG138375	chr17	2089281	2089495	+	0.000	0.000	10379
BG138376	chr17	2089536	2089807	+	0.000	0.000	10380
BG138380	chr17	2099596	2099805	+	0.000	0.000	10381
BG138389	chr17	2158064	2158323	+	0.000	0.000	10382
BG138398	chr17	2192741	2193508	+	0.000	0.000	10383
BG138400	chr17	2195744	2196256	+	0.000	0.000	10384
BG138430	chr17	2359244	2359504	+	0.000	0.000	10385
BG138466	chr17	2491700	2491899	+	0.000	0.000	10386
BG138468	chr17	2510325	2510524	+	0.000	0.000	10387
BG138476	chr17	2547307	2547520	+	0.000	0.000	10388
BG138486	chr17	2605182	2605399	+	0.000	0.000	10389
BG138487	chr17	2605439	2605717	+	0.000	0.000	10390
BG138488	chr17	2610497	2611435	+	0.000	0.000	10391
BG138491	chr17	2682522	2682721	+	0.000	0.000	10392
BG138497	chr17	2707714	2708220	+	0.000	0.000	10393
BG138515	chr17	2791654	2791854	+	0.000	0.000	10394
BG138520	chr17	2801527	2801751	+	0.000	0.000	10395
BG138523	chr17	2809772	2809971	+	0.000	0.000	10396
BG138549	chr17	2893203	2894019	+	0.000	0.000	10397
BG138560	chr17	2926128	2926327	+	0.000	0.000	10398
BG138570	chr17	2960169	2960368	+	0.000	0.000	10399
BG138576	chr17	2996634	2996833	+	0.000	0.000	10400
BG138580	chr17	3012005	3012242	+	0.000	0.000	10401
BG138595	chr17	3476096	3476810	+	0.000	0.000	10402
BG138596	chr17	3476961	3477189	+	0.000	0.000	10403
BG138597	chr17	3477200	3477399	+	0.000	0.000	10404
BG138606	chr17	3529910	3530412	+	0.000	0.000	10405
BG138607	chr17	3531055	3532654	+	0.000	0.000	10406
BG138613	chr17	3594110	3594309	+	0.000	0.000	10407
BG138617	chr17	3627580	3627809	+	0.000	0.000	10408
BG138632	chr17	3714971	3715584	+	0.000	0.000	10409
BG138633	chr17	3715617	3715882	+	0.000	0.000	10410
BG138640	chr17	3754982	3755244	+	0.000	0.000	10411
BG138644	chr17	3770564	3770763	+	0.000	0.000	10412
BG138656	chr17	3817851	3818232	+	0.000	0.000	10413
BG138657	chr17	3818298	3818551	+	0.000	0.000	10414
BG138658	chr17	3818585	3819260	+	0.000	0.000	10415
BG138670	chr17	3852633	3853158	+	0.000	0.000	10416
BG138687	chr17	3909353	3909580	+	0.000	0.000	10417
BG138698	chr17	3960651	3960949	+	0.000	0.000	10418
BG138699	chr17	3960997	3961230	+	0.000	0.000	10419
BG173018	chr2	22898299	22898522	+	0.000	0.000	13309
BG138702	chr17	3963134	3963684	+	0.000	0.000	10420
BG138717	chr17	4033158	4033447	+	0.000	0.000	10421
BG138718	chr17	4033464	4033682	+	0.000	0.000	10422
BG138719	chr17	4033689	4034411	+	0.000	0.000	10423
BG173050	chr2	23366653	23367016	+	0.000	0.000	13310
BG173051	chr2	23375497	23375742	+	0.000	0.000	13311
BG138723	chr17	4057258	4057457	+	0.000	0.000	10424
BG173059	chr2	23406661	23406873	+	0.000	0.000	13312
BG138726	chr17	4076822	4077021	+	0.000	0.000	10425
BG138728	chr17	4077589	4077843	+	0.000	0.000	10426
BG138730	chr17	4085416	4085615	+	0.000	0.000	10427
BG173072	chr2	23465927	23466336	+	0.000	0.000	13313
BG138742	chr17	4114209	4114408	+	0.000	0.000	10428
BG173077	chr2	23479191	23479408	+	0.000	0.000	13314
BG138744	chr17	4136487	4136706	+	0.000	0.000	10429
BG138748	chr17	4147865	4148247	+	0.000	0.000	10430
BG173085	chr2	23491592	23491791	+	0.000	0.000	13315
BG138760	chr17	4204339	4204538	+	0.000	0.000	10431
BG173096	chr2	23508798	23508997	+	0.000	0.000	13316
BG138763	chr17	4210128	4210359	+	0.000	0.000	10432
BG138772	chr17	4247472	4247671	+	0.000	0.000	10433
BG138775	chr17	4249078	4249277	+	0.000	0.000	10434
BG138780	chr17	4265921	4266120	+	0.000	0.000	10435
BG138782	chr17	4270726	4271148	+	0.000	0.000	10436
BG138783	chr17	4271159	4271358	+	0.000	0.000	10437
BG173135	chr2	23602556	23602755	+	0.000	0.000	13317
BG173145	chr2	23644770	23645160	+	0.000	0.000	13318
BG138835	chr17	4535016	4535238	+	0.000	0.000	10438
BG173175	chr2	23803108	23803601	+	0.000	0.000	13319
BG138845	chr17	4584355	4584792	+	0.000	0.000	10439
BG138880	chr17	4768554	4768753	+	0.000	0.000	10440
BG138897	chr17	4856971	4857233	+	0.000	0.000	10441
BG138898	chr17	4857247	4857463	+	0.000	0.000	10442
BG173201	chr2	23944394	23944840	+	0.000	0.000	13320
BG173207	chr2	23992953	23993228	+	0.000	0.000	13321
BG173209	chr2	24009588	24010000	+	0.000	0.000	13322
BG173228	chr2	24101686	24102341	+	0.000	0.000	13323
BG173229	chr2	24102353	24102921	+	0.000	0.000	13324
BG173230	chr2	24105814	24106086	+	0.000	0.000	13325
BG138901	chr17	4860335	4860861	+	0.000	0.000	10443
BG138902	chr17	4860907	4861106	+	0.000	0.000	10444
BG138907	chr17	4876686	4877630	+	0.000	0.000	10445
BG138908	chr17	4881019	4881218	+	0.000	0.000	10446
BG173250	chr2	24252705	24253116	+	0.000	0.000	13326
